1.521884670624583467e-03,8.958014540424638028e+01
1.723463266525577815e-03,8.987344123118133155e+01
2.514903313510990796e-03,9.061632837309383603e+01
6.051843430717411716e-03,9.433248191304345198e+01
4.845424675304247177e-04,8.991912079252972489e+01
