1.880331985822527308e-01,3.000000000000000000e+00,3.100000000000000089e+00
6.052823093124007903e-01,3.000000000000000000e+00,1.064171825100176072e+01
6.606591841578511870e-01,3.127987825788238307e+00,4.323291875997497158e+01
6.697162754732973733e-01,8.185563721610080279e+00,4.208959797784307000e+01
1.199926371982859424e-01,3.767769197211033649e+00,4.588896905915895275e+01
